id;estado;veredito;familia;uf;municipio;inicio;fim;prazo;rota_usada;achado;proximo_passo;objeto;pagina_oficial
cc947cba;fechada;reprovado;servico_ao_orgao;MG;MG/Taiobeiras;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: entidades sem fins lucrativos para acoes itinerantes de saude com unidade movel: o pagamento e por atendimento prestado. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: servico_ao_orgao. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;CREDENCIAMENTO DE ENTIDADES SEM FINS LUCRATIVOS ESPECIALIZADAS NA EXECUÇÃO DE AÇÕES ITINERANTES DE SAÚDE MEDIANTE DISPONIBILIZAÇÃO DE UNIDADE MÓVEL ESPECIALIZADA DEVIDAMENTE EQUIPADA, COM FORNECIMENTO INTEGRAL DE ESTRUTURA OPERACIONAL, LOGÍSTICA, INSUMOS, EQUIPAMENTOS, SISTEMAS, EQUIPE TÉCNICA, APOI;
cd080b56;fechada;reprovado;compra_publica;RS;RS/Nova Prata;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade compra_publica: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - LICITAÇÃO NA MODALIDADE CHAMAMENTO PÚBLICO, PARA CREDENCIAMENTO DE EMPRESAS PARA AQUISIÇÃO DE CONSULTA DE PNEUMOLOGIA, CONSULTA DE CARDIOLOGIA, CONSULTA DE ENDOCRINOLOGIA, CONSULTA DE GASTROENTEROLOGIA, CONSULTA DE OTORRINOLARINGOLOGIA, TESTE ERGOMÉTRICO, HOLTER 24 HOR;
cdb3ab69;fechada;reprovado;servico_ao_orgao;MG;MG/União de Minas;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[LICITANET] - CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO PARA CONTRATAÇÃO DE CONSULTÓRIO MÉDICO VETERINÁRIO, ENTIDADES, INSTITUIÇÕES DE UTILIDADE PÚBLICA OU FACULDADES DE MEDICINA VETERINARIA PARA PRESTAÇÃO DE SERVIÇOS DE ESPECIALIZADOS EM PROCEDIMENTOS DE CASTRAÇÃO CIRURGICA EM FELINOS E CANINOS DE AMB;
cf029518;fechada;reprovado;servico_ao_orgao;CE;CE/Limoeiro do Norte;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMADA PÚBLICA PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS DE DIREITO PRIVADO, COM OU SEM FINS LUCRATIVOS, PARA A PRESTAÇÃO DE SERVIÇOS DE EXAMES DE DIAGNÓSTICOS POR IMAGEM VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE LIMOEIRO DO NORTE - CE;
cf6049e4;fechada;aprovado;;SC;Xanxerê;2024-10-22;2024-12-13;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Concurso para selecao de 14 projetos culturais em Xanxere/SC, categorias Eventos e Circulacao, com FOMENTO a circulacao de espetaculos. Concurso de projetos culturais com fomento nomeado. Prazo confirmado 22/10 a 13/12/2024, encerrado. Municipio com edital proprio de cultura: revisitar em setembro.;;O presente objeto constitui-se em concurso para seleção de 14 (quatorze) projetos culturais nas Categorias Eventos (realização de mostras, feiras, festivais, gincanas, salões, concursos, shows, entre outros eventos com cunho artístico e cultural nas variadas linguagens artísticas e culturais) e Categoria Circulação (fomento à circulação de espetáculos, apresentações, intervenções, nas variadas linguagens artísticas culturais) que contribuam com a produção, difusão, fomento, consumo, reflexão e a profissionalização artística e cultural, com a finalidade de reconhecer e premiar agentes culturais do município de Xanxerê.;https://pncp.gov.br/app/editais/83009860000113/2024/148
cfd881f2;fechada;reprovado;servico_ao_orgao;RO;Porto Velho;2024-06-05;2025-06-05;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Contratacao por credenciamento de instituicao privada habilitada no Sistema Nacional de Transplante, de forma complementar ao SUS, para pacientes com falencia renal cronica da SESAU de Rondonia. Servico de dialise remunerado por sessao. Prazo confirmado 05/06/2024 a 05/06/2025.;;Contratação por meio de Credenciamento de instituição privada (com ou sem fins lucrativos), devidamente Habilitada e Credenciada junto ao Sistema Nacional de Transplante (SNT) do MS, de forma complementar do SUS, a fim de atender a demanda de pacientes com falência renal crônica da Secretaria Estadual de Saúde de Rondônia - SESAU.;https://pncp.gov.br/app/editais/04696490000163/2025/2
d01d56d2;fechada;reprovado;parecerista_ou_juri;RS;RS/Canoas;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: credenciamento de pareceristas para analise e emissao de parecer tecnico sobre projetos culturais. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: parecerista_ou_juri. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;"Credenciamento de pareceristas para exercerem as atividades de análise e emissão de parecer técnico, sobre projetos culturais inscritos através de editais de fomento a cultura promovidos pela Prefeitura Municipal de Canoas. O credenciamento ficará aberto por tempo indeterminado";
d231d9c6;fechada;aprovado;;RS;Gravataí;2026-05-05;2026-06-01;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de projetos culturais - PNAB, em Gravatai/RS. Objeto de quatro palavras, mas as quatro bastam: credenciamento de PROJETOS com recursos do PNAB e fomento cultural com repasse nao reembolsavel. Prazo confirmado 05/05 a 01/06/2026, encerrado. Municipio com PNAB proprio: revisitar no ciclo de 2027.;;Credenciamento de projetos culturais - PNAB;https://pncp.gov.br/app/editais/87890992000158/2026/309
d297e885;fechada;reprovado;objeto_insuficiente;RS;Triunfo;2024-08-05;2024-12-31;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;"Objeto de tres palavras: ""CHAMAMENTO PUBLICO CREDENCIMENTO"", do Municipio de Triunfo/RS, com erro de digitacao no proprio registro. Nao ha o que enquadrar. Prazo confirmado 05/08 a 31/12/2024, encerrado. Familia nova: objeto insuficiente na origem — defeito de publicacao do orgao, nao do coletor. Fica registrado como reprovado por impossibilidade de enquadramento, nao por conteudo.";;CHAMAMENTO PUBLICO CREDENCIMENTO;https://pncp.gov.br/app/editais/88363189000128/2024/399
d2dfb98c;fechada;reprovado;servico_ao_orgao;ES;São Mateus;2025-04-02;2025-12-31;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Registro irmao do af36808b, mesmo orgao e mesmo objeto truncado, outro numero de edital (6 e 7). Prestacao complementar de servicos de saude. Prazo confirmado 02/04 a 31/12/2025.;;CREDENCIAMENTO DE INSTITUIÇÕES PRIVADAS, COM OU SEM FINS LUCRATIVOS, PRESTADORAS DE SERVIÇOS DE SAÚD;https://pncp.gov.br/app/editais/27080605000439/2025/13
d2eca857;fechada;reprovado;servico_ao_orgao;PB;PB/Salgado de São Félix;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - CREDENCIAMENTO DE INSTITUIÇÕES PRIVADAS, COM OU SEM FINS LUCRATIVOS, PRESTADORAS DE SERVIÇOS DE SAÚDE, INTERESSADAS EM PARTICIPAR, DE FORMA COMPLEMENTAR, DO SISTEMA ÚNICO DE SAÚDE DO MUNICÍPIO DE SALGADO DE SÃO FÉLIX NA ESPECIALIDADE DE OFTALMOLOGIA, DENTRE ELES, CONSU;
d55fa8fd;fechada;reprovado;servico_ao_orgao;MG;MG/Barão de Cocais;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: clinica ou hospital para tratamento de transtornos mentais em regime de internacao. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: servico_ao_orgao. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;Credenciamento de Clínica ou Hospital especializado para tratamento de transtornos mentais graves, severos e moderado para ambos os sexos, maiores de 18 anos, mediante atendimento especializado com equipe multidisciplinar em regime de internação por ordem judicial (compulsória) e /ou involuntária;
d56530df;fechada;reprovado;servico_ao_orgao;MG;MG/Carvalhópolis;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CREDENCIAMENTO PARA CONTRATAÇÃO DE EMPRESAS ESPECIALIZADAS NA PRESTAÇÃO DE SERVIÇOS DE PROCEDIMENTOS LABORATORIAIS, EM SUAS PRÓPRIAS UNIDADES, ATRAVÉS DE REQUISIÇÕES EMITIDAS PELO DEPARTAMENTO DE SAÚDE, COM PREÇOS FIXADOS PELAS TABELAS EM ANEXO, INCLUINDO DO SISTEMA ÚNICO DE SAÚDE (SUS), DURANTE O E;
d5debb05;fechada;reprovado;servico_ao_orgao;MG;MG/Belo Horizonte;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Chamamento público para o credenciamento  de prestadores de serviços de saúde (PESSOA FÍSICA E JURÍDICA) interessadas em credenciar-se ao Sistema de Assistência à Saúde PMMG-CBMMG-IPSM, no âmbito da cidade de Belo Horizonte/MG e Região Metropolitana, bem como demais cidades das Regiões da Polícia Mi;
d688753b;fechada;reprovado;objeto_insuficiente;SP;Barretos;2024-12-03;2024-12-16;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;"Objeto de cinco palavras: ""CHAMAMENTO PUBLICO PARA CREDENCIAMENTO DE INSTITUICOES"", do Instituto de Previdencia do Municipio de Barretos/SP. Instituto de previdencia credencia prestador de saude ou instituicao financeira, nao ha o que enquadrar sem o edital. Prazo confirmado 03 a 16/12/2024, encerrado — nao ha acao possivel. Registrado como objeto insuficiente na origem.";;CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE INSTITUIÇÕES;https://pncp.gov.br/app/editais/66998014000154/2024/21
d7f31af2;fechada;reprovado;servico_ao_orgao;PB;PB/Santa Rita;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - CREDENCIAMENTO DE PESSOAS JURÍDICAS, PREFERENCIALMENTE SEM FINS LUCRATIVOS, ESPECIALIZADAS NA PRESTAÇÃO DE SERVIÇOS MULTIPROFISSIONAIS EM SAÚDE, DE FORMA COMPLEMENTAR AO SISTEMA ÚNICO DE SAÚDE – SUS, VISANDO À REALIZAÇÃO DE AÇÕES DE PROMOÇÃO, PREVENÇÃO, DIAGNÓSTICO, TR;
d8f8b8f2;fechada;reprovado;servico_ao_orgao;PR;Inácio Martins;2024-05-06;2024-05-06;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de quem possua area no municipio para APREENSAO, CAPTURA E GUARDA de animais de grande porte, em Inacio Martins/PR. E prestacao de servico de guarda, remunerada por animal. Prazo confirmado 06/05/2024.;;CHAMAMENTO PUBLICO PARA CREDENCIAMENTO DE PESSOA FISICA OU JURIDICA COM OU SEM FINS LUCRATIVOS QUE POSSUA AREA LOCALIZADA NO MUNICIPIO DE INACIO MARTINSPR PARA APREENSAO CAPTURA E GUARDA DE ANIMAIS DE GRANDE PORTE.;https://pncp.gov.br/app/editais/76178029000120/2024/53
d9f8c79f;fechada;reprovado;compra_ou_fornecimento;MG;MG/Lassance;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: cadastro permanente de interessados na AQUISICAO de bens: e compra, nao fomento. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: compra_ou_fornecimento. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;CHAMAMENTO PÚBLICO PARA FORMAÇÃO DE CADASTRO PERMANENTE DE INTERESSADOS NA AQUISIÇÃO DE MATERIAIS RECICLÁVEIS DA USINA MUNICIPAL DE TRIAGEM E COMPOSTAGEM.;
da8e167a;fechada;reprovado;conteudo_institucional;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade conteudo_institucional: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;;
dd1e1cfa;fechada;reprovado;servico_ao_orgao;MG;MG/Jacinto;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: mesmo objeto do registro cc947cba, em outro municipio: acoes itinerantes de saude com unidade movel. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: servico_ao_orgao. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;Credenciamento de entidades sem fins lucrativos especializadas na execução de ações itinerantes de saúde mediante disponibilização de unidade móvel especializada devidamente equipada, com fornecimento integral de estrutura operacional, logística, insumos, equipamentos, sistemas, equipe técnica, apoi;
dd5094ec;fechada;reprovado;pagina_institucional;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade pagina_institucional: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;;https://petrobras.com.br/
ddf35213;fechada;reprovado;imovel_ou_mercado;CE;CE/Quixeramobim;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade imovel_ou_mercado: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMAMENTO PÚBLICO PARA LOCAÇÃO DE IMÓVEL DESTINADO A CONCESSÃO DE BENEFÍCIO EVENTUAL (ALUGUEL SOCIAL), DE ACORDO COM A LEI MUNICIPAL Nº 2.818/2016, DECRETO MUNICIPAL Nº 4110/2016, RESOLUÇÃO CMAS Nº 09/2016, RESOLUÇÃO CMAS Nº 22/2018 E RESOLUÇÃO CMAS Nº 36/2021, PARA ATENDIMENTO ÀS FAMÍLIAS EM SITUA;
e0ab8c8e;fechada;ruido;;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Reclassificado como ruido: nao e oportunidade com prazo, e sim conteudo capturado por engano.;;;
e1773907;fechada;reprovado;servico_ao_orgao;ES;ES/Colatina;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - Constitui objeto do presente, o CHAMAMENTO PUBLICO DE CREDENCIAMENTO ELETRÔNICO de empresa(s) especializada(s) para prestação de serviços de avaliação, exames laboratoriais pré cirúrgicos, execução de procedimentos de esterilização cirúrgica (castração) de espécies can;
e3e4d67e;fechada;reprovado;servico_ao_orgao;PA;PA/Castanhal;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: pessoas juridicas com ou sem fins lucrativos, inclusive beneficentes e filantropicas, para prestacao de servicos especializados. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: servico_ao_orgao. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;"Credenciamento de pessoas juridicas de direito privado, com ou sem fins lucrativos, incluindo entidades beneficentes e filantfopicas, para a presta8ao de serviaps especializados em Oftalmologia, de forma complementar a Rede de Atencao a Satlde do Sistema Unico de Satide (SUS), compreendendo a rea";
e5032db9;fechada;reprovado;servico_ao_orgao;RN;Janduís;2024-07-05;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Chamamento público oriundo do procedimento auxiliar, do tipo CREDENCIAMENTO para credenciar pessoas jurídicas especializadas na PRESTAÇÃO DE SERVIÇOS PARA CONFECÇÃO DE PRÓTESE DENTÁRIAS TOTAIS E PARCIAIS atendendo às demandas dos usuários do Município de Janduís/RN, conforme descrito no edital e seus anexos;https://pncp.gov.br/app/editais/08349003000147/2024/31
e71d6113;fechada;reprovado;compra_ou_fornecimento;MT;MT/União do Sul;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade compra_ou_fornecimento: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;AQUISIÇÃO EXCLUSIVA DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL OU SUAS ORGANIZAÇÕES OS QUAIS SERÃO DESTINADOS AO FORNECIMENTO DE ALIMENTAÇÃO NAS INSTITUIÇÕES EDUCACIONAIS DE EDUCAÇÃO BÁSICA DA REDE PÚBLICA DE ENSINO DO MUNICÍPIO DE UNIÃO DO SUL - MT, EM ATENDIME;
e8985451;fechada;aprovado;;PR;Entre Rios do Oeste;2024-03-06;2024-04-08;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Selecao de ORGANIZACOES DA SOCIEDADE CIVIL que executem servicos de RADIODIFUSAO COMUNITARIA para divulgacao de informes e programas de interesse publico, em Entre Rios do Oeste/PR. Radio comunitaria e, por lei, associacao sem fins lucrativos: o objeto so admite OSC. Prazo confirmado 06/03 a 08/04/2024, encerrado. Nicho especifico e pouco disputado.;;Seleção de Organizações da Sociedade Civil que executem Serviços na área de atuação na radiodifusão comunitária para fins de ampla divulgação de informes, avisos, reportagens, programas, projetos, sensibilizações, cobertura de eventos acerca de assuntos inerentes ao interesse do poder público que dizem respeito ao cidadão desta unidade de Federação.;https://pncp.gov.br/app/editais/95719449000110/2024/43
ea14b1b3;fechada;aprovado;;;;;;sem_prazo_confirmado;pagina do proprio Instituto Impactarte (impactarte.org.br), lida da nuvem e pelo navegador;O instituto NAO publica edital com cronograma: a captacao e por cadastro de proponente em fluxo continuo, com apoio de ate R$ 150 mil por iniciativa. Nao ha prazo a confirmar — os dois campos de data ficam nulos por natureza da fonte, nao por falta de verificacao. Reclassificado como porta permanente de captacao: revisitar quando o instituto anunciar chamada com prazo.;;Selecao de organizacoes de impacto social, com apoio de ate R$ 150 mil por iniciativa. O instituto atua como plataforma de impacto apoiando financeiramente organizacoes do terceiro setor.;https://www.impactarte.org.br/cadastro-proponente
eb9cbba0;fechada;reprovado;instituicao_financeira;MG;MG/Coronel Fabriciano;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade instituicao_financeira: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Credenciamento de instituições financeiras, que tenham interesse em prestar serviços bancários de recebimento de valores oriundos de tributos municipais, e seus respectivos repasses de acordo com valores das notificações lançados em bloquetos, não compensáveis e emitidos pelo Município de Coronel Fa;
ee43e08f;fechada;ruido;;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Reclassificado como ruido: nao e oportunidade com prazo, e sim conteudo capturado por engano.;;;
ef328b28;fechada;aprovado;;PR;Floraí;2026-03-27;2026-04-28;encerrado;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"PRAZO CONFIRMADO NO DOCUMENTO de Florai/PR: ""Data inicio recebimento dos documentos: 27/03/2026 - a partir das 08:00 horas. Data final recebimento dos documentos: 28/04/2026 ate as 08:30hs. Analise e julgamentos dos documentos: 28/04/2026 a partir das 09:00horas"". Confirma a API. Encerrado, a 35a Festa das Nacoes e anual — revisitar em fevereiro de 2027.";;CREDENCIAMENTO VIA CHAMAMENTO PÚBLICO, DESTINADA À CONVOCAÇÃO DE ENTIDADES SEM FINS LUCRATIVOS DESTINADAS À ASSISTÊNCIA SOCIAL E À EDUCAÇÃO PARA A REALIZAÇÃO, EM REGIME DE PARCERIA COM O PODER PÚBLICO MUNICIPAL, DA 35ª FESTA DAS NAÇÕES DE FLORAÍ.;https://pncp.gov.br/app/editais/75731000000160/2026/51
f081943b;fechada;reprovado;servico_ao_orgao;CE;CE/Limoeiro do Norte;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMADA PÚBLICA PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS DE DIREITO PRIVADO, COM OU SEM FINS LUCRATIVOS, PARA A PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE SAÚDE NA MODALIDADE DE OFERTA DE CUIDADOS INTEGRADOS (OCI), NO ÂMBITO DO PROGRAMA MAIS ACESSO A ESPECIALISTAS (PMAE) - RECURSO DE EMENDA PARLAMENTAR;
f08dc181;fechada;reprovado;compra_ou_fornecimento;PR;Colombo;2026-09-01;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade compra_ou_fornecimento: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Chamamento Público 013/2026, Credenciamento de Agricultores familiares do município de Colombo para Aquisição de hortifrútis convencionais e orgânicos para doação á pessoa e famílias em situação de vulnerabilidade social, atendida pelo Programa Municipal de Aquisição de Alimentos Direto do Agricultor Familiar (Lei Municipal nº 1378/2015).;https://pncp.gov.br/app/editais/76105634000170/2026/229
f0975d3d;fechada;reprovado;servico_ao_orgao;MG;MG/Goiabeira;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMAMENTO PÚBLICO NA FORMA DE CREDENCIAMENTO DE PESSOA JURÍDICA E PESSOA FÍSICA PARA PRESTAÇÃO DE SERVIÇOS FARMACÊUTICO PARA ATENDER AS DEMANDAS NO POSTO DE SAÚDE RONALDO VIEIRA DE SOUZA (BOA VISTA), CONFORME NECESSIDADE DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE GOIABEIRA/MG.;
f09d7bec;fechada;reprovado;parceria_ja_celebrada;SP;Sumaré;2026-04-24;2026-04-24;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;"""Recurso do incremento temporario da Emenda MAC sera destinado ao custeio de materiais de consumo e servicos de terceiros da OSC"" — em Sumare/SP, mesma OSC do registro 3d3a5eb6. E execucao de emenda parlamentar em parceria ja celebrada. Nao ha inscricao. 24/04/2026. NOTA DE VALOR: mostra o caminho da Emenda MAC chegando a OSC conveniada — vale entender esse fluxo para o portfolio.";;Recurso do incremento temporário da Emenda MAC será destinado ao custeio de materiais de consumo e de serviços de terceiros destinados a manutenção e ao funcionamento das atividades assistenciais de saude realizadas pela OSC;https://pncp.gov.br/app/editais/45787660000100/2026/276
f1530276;fechada;reprovado;servico_ao_orgao;RJ;Barra Mansa;2023-11-17;2024-11-18;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de entidades publicas, filantropicas, sem fins lucrativos e privadas prestadoras de servico profissional em saude, atendimento multidisciplinar adulto e pediatrico, em Barra Mansa/RJ. Prestacao de servico remunerada por atendimento. Prazo confirmado 17/11/2023 a 18/11/2024.;;Credenciamento de entidades públicas, filantrópicas e/ou sem fins lucrativos e entidades privadas, prestadoras de serviço profissionais na área da saúde, em atendimento multidisciplinar, para atendimento da clientela adulta e pediátrica,;https://pncp.gov.br/app/editais/28695658000184/2023/49
f33717e6;fechada;reprovado;servico_ao_orgao;PE;PE/Camutanga;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: mesmo objeto do registro 16243ab9, em outro municipio de Pernambuco. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: servico_ao_orgao. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;CREDENCIAMENTO DE PESSOAS JURÍDICAS DE DIREITO PRIVADO, PREFERENCIALMENTE AS ENTIDADES FILANTRÓPICAS E AS SEM FINS LUCRATIVOS (PREVISÃO DO ART. 199, §1º DA CF), INTERESSADAS EM PRESTAR SERVIÇOS DE ASSISTÊNCIA À SAÚDE DE BAIXA E MÉDIA, DE FORMA COMPLEMENTAR ao município de Camutanga;
f359e425;fechada;reprovado;destinado_a_pessoa_fisica;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade destinado_a_pessoa_fisica: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;2o Premio MOL de Jornalismo para a Solidariedade - reconhecer reportagens sobre cultura de doacao. Categorias Jovem Jornalista (estudantes) e Profissional (jornalistas).;https://institutomol.org.br/
f5f21c7b;fechada;atencao;;PR;Guarapuava;2025-12-10;2026-12-10;aberto;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;ABERTO. Credenciamento de ASSOCIACOES, COOPERATIVAS, entidades sem fins lucrativos e tambem empresas para coleta seletiva solidaria, transporte, triagem e destinacao do PAPEL BRANCO gerado pela UNICENTRO em Guarapuava e Irati/PR. E o modelo do Decreto 5.940/2006: a entidade nao recebe repasse, recebe o MATERIAL e se sustenta da venda — receita real para cooperativa de catadores. Ressalva que impede o aprovado limpo: o edital admite EMPRESAS junto, o que significa concorrer com o mercado. Janela real de 10/12/2025 a 10/12/2026, credenciamento permanente.;;Credenciamento de associações, cooperativas, entidades sem fins lucrativos e empresas para a coleta seletiva solidária, transporte, triagem e destinação ambientalmente adequada do papel branco proveniente dos resíduos gerados nos Municípios de Guarapuava e Irati da UNICENTRO;https://pncp.gov.br/app/editais/77902914000172/2026/1
