0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
21.25.886.731 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.391 (> 0.100 thold), f_keep = 0.061
21.25.914.400 I slot launch_slot_: id  0 | task 20698 | processing task, is_child = 0
21.30.554.362 I slot print_timing: id  0 | task 20698 | n_gen =    100, tg =  25.22 t/s, tg_3s =  25.48 t/s
21.33.559.286 I slot print_timing: id  0 | task 20698 | n_gen =    175, tg =  25.11 t/s, tg_3s =  24.96 t/s
21.36.574.905 I slot print_timing: id  0 | task 20698 | n_gen =    250, tg =  25.04 t/s, tg_3s =  24.87 t/s
21.39.578.609 I slot print_timing: id  0 | task 20698 | n_gen =    323, tg =  24.87 t/s, tg_3s =  24.30 t/s
21.42.605.351 I slot print_timing: id  0 | task 20698 | n_gen =    394, tg =  24.60 t/s, tg_3s =  23.46 t/s
21.42.866.505 I slot print_timing: id  0 | task 20698 | prompt eval time =     714.50 ms /    64 tokens (   11.16 ms per token,    89.57 tokens per second)
21.42.866.564 I slot print_timing: id  0 | task 20698 |        eval time =   16237.50 ms /   400 tokens (   40.70 ms per token,    24.57 tokens per second)
21.42.866.603 I slot print_timing: id  0 | task 20698 |       total time =   16952.00 ms /   464 tokens
21.42.866.620 I slot print_timing: id  0 | task 20698 |    graphs reused =      20934
21.42.873.660 I slot      release: id  0 | task 20698 | stop processing: n_tokens = 634, truncated = 0
21.42.878.465 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1251305968
21.42.889.827 I slot launch_slot_: id  3 | task 21099 | processing task, is_child = 0
21.50.910.234 I slot print_timing: id  3 | task 21099 | n_gen =    100, tg =  16.30 t/s, tg_3s =  16.46 t/s
21.53.923.628 I slot print_timing: id  3 | task 21099 | n_gen =    149, tg =  16.28 t/s, tg_3s =  16.26 t/s
21.56.983.200 I slot print_timing: id  3 | task 21099 | n_gen =    199, tg =  16.30 t/s, tg_3s =  16.34 t/s
21.59.991.770 I slot print_timing: id  3 | task 21099 | n_gen =    248, tg =  16.30 t/s, tg_3s =  16.29 t/s
22.03.010.981 I slot print_timing: id  3 | task 21099 | n_gen =    297, tg =  16.29 t/s, tg_3s =  16.23 t/s
22.06.022.429 I slot print_timing: id  3 | task 21099 | n_gen =    346, tg =  16.28 t/s, tg_3s =  16.27 t/s
22.09.069.509 I slot print_timing: id  3 | task 21099 | n_gen =    395, tg =  16.26 t/s, tg_3s =  16.08 t/s
22.09.384.026 I slot print_timing: id  3 | task 21099 | prompt eval time =    1934.97 ms /   141 tokens (   13.72 ms per token,    72.87 tokens per second)
22.09.384.081 I slot print_timing: id  3 | task 21099 |        eval time =   24549.13 ms /   400 tokens (   61.53 ms per token,    16.25 tokens per second)
22.09.384.100 I slot print_timing: id  3 | task 21099 |       total time =   26484.10 ms /   541 tokens
22.09.384.118 I slot print_timing: id  3 | task 21099 |    graphs reused =      21332
22.09.385.953 I slot      release: id  3 | task 21099 | stop processing: n_tokens = 1536, truncated = 0
22.09.395.233 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.346 (> 0.100 thold), f_keep = 0.060
22.09.423.826 I slot launch_slot_: id  3 | task 21500 | processing task, is_child = 0
22.14.516.837 I slot print_timing: id  3 | task 21500 | n_gen =    100, tg =  24.94 t/s, tg_3s =  25.20 t/s
22.17.521.492 I slot print_timing: id  3 | task 21500 | n_gen =    175, tg =  24.95 t/s, tg_3s =  24.96 t/s
22.20.546.465 I slot print_timing: id  3 | task 21500 | n_gen =    250, tg =  24.90 t/s, tg_3s =  24.79 t/s
22.23.562.840 I slot print_timing: id  3 | task 21500 | n_gen =    322, tg =  24.66 t/s, tg_3s =  23.87 t/s
22.26.569.719 I slot print_timing: id  3 | task 21500 | n_gen =    392, tg =  24.40 t/s, tg_3s =  23.28 t/s
22.26.914.148 I slot print_timing: id  3 | task 21500 | prompt eval time =    1123.94 ms /    95 tokens (   11.83 ms per token,    84.52 tokens per second)
22.26.914.208 I slot print_timing: id  3 | task 21500 |        eval time =   16366.29 ms /   400 tokens (   41.02 ms per token,    24.38 tokens per second)
22.26.914.229 I slot print_timing: id  3 | task 21500 |       total time =   17490.23 ms /   495 tokens
22.26.914.250 I slot print_timing: id  3 | task 21500 |    graphs reused =      21730
22.26.915.678 I slot      release: id  3 | task 21500 | stop processing: n_tokens = 665, truncated = 0
22.26.926.061 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1318255023
22.26.937.563 I slot launch_slot_: id  2 | task 21901 | processing task, is_child = 0
22.34.059.831 I slot print_timing: id  2 | task 21901 | n_gen =    100, tg =  17.06 t/s, tg_3s =  17.23 t/s
22.37.111.738 I slot print_timing: id  2 | task 21901 | n_gen =    152, tg =  17.05 t/s, tg_3s =  17.04 t/s
22.40.140.907 I slot print_timing: id  2 | task 21901 | n_gen =    203, tg =  17.00 t/s, tg_3s =  16.84 t/s
22.43.182.840 I slot print_timing: id  2 | task 21901 | n_gen =    254, tg =  16.95 t/s, tg_3s =  16.77 t/s
22.46.231.473 I slot print_timing: id  2 | task 21901 | n_gen =    305, tg =  16.91 t/s, tg_3s =  16.73 t/s
22.49.284.203 I slot print_timing: id  2 | task 21901 | n_gen =    356, tg =  16.88 t/s, tg_3s =  16.71 t/s
22.51.916.957 I slot print_timing: id  2 | task 21901 | prompt eval time =    1309.56 ms /    94 tokens (   13.93 ms per token,    71.78 tokens per second)
22.51.917.014 I slot print_timing: id  2 | task 21901 |        eval time =   23660.35 ms /   400 tokens (   59.30 ms per token,    16.86 tokens per second)
22.51.917.032 I slot print_timing: id  2 | task 21901 |       total time =   24969.91 ms /   494 tokens
22.51.917.050 I slot print_timing: id  2 | task 21901 |    graphs reused =      22128
22.51.918.671 I slot      release: id  2 | task 21901 | stop processing: n_tokens = 1489, truncated = 0
22.51.929.450 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.876 (> 0.100 thold), f_keep = 0.669
22.51.929.622 I slot launch_slot_: id  2 | task 22302 | processing task, is_child = 0
22.59.644.561 I slot print_timing: id  2 | task 22302 | n_gen =    100, tg =  17.06 t/s, tg_3s =  17.24 t/s
23.02.680.334 I slot print_timing: id  2 | task 22302 | n_gen =    151, tg =  16.97 t/s, tg_3s =  16.80 t/s
23.05.682.706 I slot print_timing: id  2 | task 22302 | n_gen =    201, tg =  16.89 t/s, tg_3s =  16.65 t/s
23.08.737.501 I slot print_timing: id  2 | task 22302 | n_gen =    252, tg =  16.85 t/s, tg_3s =  16.70 t/s
23.11.750.768 I slot print_timing: id  2 | task 22302 | n_gen =    302, tg =  16.81 t/s, tg_3s =  16.59 t/s
23.14.773.815 I slot print_timing: id  2 | task 22302 | n_gen =    352, tg =  16.77 t/s, tg_3s =  16.54 t/s
23.17.729.486 I slot print_timing: id  2 | task 22302 | prompt eval time =    1913.11 ms /   141 tokens (   13.57 ms per token,    73.70 tokens per second)
23.17.729.552 I slot print_timing: id  2 | task 22302 |        eval time =   23886.67 ms /   400 tokens (   59.87 ms per token,    16.70 tokens per second)
23.17.729.572 I slot print_timing: id  2 | task 22302 |       total time =   25799.78 ms /   541 tokens
23.17.729.594 I slot print_timing: id  2 | task 22302 |    graphs reused =      22526
23.17.730.065 I slot      release: id  2 | task 22302 | stop processing: n_tokens = 1536, truncated = 0
23.17.740.745 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.347 (> 0.100 thold), f_keep = 0.060
23.17.768.709 I slot launch_slot_: id  2 | task 22703 | processing task, is_child = 0
23.22.835.007 I slot print_timing: id  2 | task 22703 | n_gen =    100, tg =  25.01 t/s, tg_3s =  25.27 t/s
23.25.858.966 I slot print_timing: id  2 | task 22703 | n_gen =    173, tg =  24.64 t/s, tg_3s =  24.14 t/s
23.28.895.220 I slot print_timing: id  2 | task 22703 | n_gen =    244, tg =  24.26 t/s, tg_3s =  23.38 t/s
23.31.935.818 I slot print_timing: id  2 | task 22703 | n_gen =    314, tg =  23.97 t/s, tg_3s =  23.02 t/s
23.34.948.979 I slot print_timing: id  2 | task 22703 | n_gen =    383, tg =  23.77 t/s, tg_3s =  22.90 t/s
23.35.682.012 I slot print_timing: id  2 | task 22703 | prompt eval time =    1108.51 ms /    94 tokens (   11.79 ms per token,    84.80 tokens per second)
23.35.682.068 I slot print_timing: id  2 | task 22703 |        eval time =   16804.69 ms /   400 tokens (   42.12 ms per token,    23.74 tokens per second)
23.35.682.089 I slot print_timing: id  2 | task 22703 |       total time =   17913.20 ms /   494 tokens
23.35.682.112 I slot print_timing: id  2 | task 22703 |    graphs reused =      22924
23.35.683.565 I slot      release: id  2 | task 22703 | stop processing: n_tokens = 664, truncated = 0
23.35.693.681 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1360625134
23.35.705.625 I slot launch_slot_: id  1 | task 23104 | processing task, is_child = 0
23.43.097.913 I slot print_timing: id  1 | task 23104 | n_gen =    100, tg =  16.41 t/s, tg_3s =  16.58 t/s
23.46.152.247 I slot print_timing: id  1 | task 23104 | n_gen =    150, tg =  16.40 t/s, tg_3s =  16.37 t/s
23.49.211.392 I slot print_timing: id  1 | task 23104 | n_gen =    199, tg =  16.30 t/s, tg_3s =  16.02 t/s
23.52.244.140 I slot print_timing: id  1 | task 23104 | n_gen =    249, tg =  16.34 t/s, tg_3s =  16.49 t/s
23.55.252.674 I slot print_timing: id  1 | task 23104 | n_gen =    298, tg =  16.33 t/s, tg_3s =  16.29 t/s
23.58.307.950 I slot print_timing: id  1 | task 23104 | n_gen =    348, tg =  16.34 t/s, tg_3s =  16.37 t/s
24.01.368.237 I slot print_timing: id  1 | task 23104 | n_gen =    398, tg =  16.34 t/s, tg_3s =  16.34 t/s
24.01.492.679 I slot print_timing: id  1 | task 23104 | prompt eval time =    1351.21 ms /    95 tokens (   14.22 ms per token,    70.31 tokens per second)
24.01.492.730 I slot print_timing: id  1 | task 23104 |        eval time =   24426.23 ms /   400 tokens (   61.22 ms per token,    16.33 tokens per second)
24.01.492.748 I slot print_timing: id  1 | task 23104 |       total time =   25777.44 ms /   495 tokens
24.01.492.768 I slot print_timing: id  1 | task 23104 |    graphs reused =      23322
24.01.494.537 I slot      release: id  1 | task 23104 | stop processing: n_tokens = 1490, truncated = 0
24.01.505.338 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.260 (> 0.100 thold), f_keep = 0.183
24.01.527.240 I slot launch_slot_: id  1 | task 23505 | processing task, is_child = 0
24.17.303.171 I slot print_timing: id  1 | task 23505 | n_gen =    100, tg =  15.74 t/s, tg_3s =  15.89 t/s
24.20.362.838 I slot print_timing: id  1 | task 23505 | n_gen =    148, tg =  15.72 t/s, tg_3s =  15.69 t/s
24.23.420.933 I slot print_timing: id  1 | task 23505 | n_gen =    196, tg =  15.71 t/s, tg_3s =  15.70 t/s
24.26.477.749 I slot print_timing: id  1 | task 23505 | n_gen =    244, tg =  15.71 t/s, tg_3s =  15.70 t/s
24.29.501.413 I slot print_timing: id  1 | task 23505 | n_gen =    292, tg =  15.74 t/s, tg_3s =  15.87 t/s
24.32.506.000 I slot print_timing: id  1 | task 23505 | n_gen =    340, tg =  15.77 t/s, tg_3s =  15.98 t/s
24.35.512.271 I slot print_timing: id  1 | task 23505 | n_gen =    388, tg =  15.80 t/s, tg_3s =  15.97 t/s
24.36.267.832 I slot print_timing: id  1 | task 23505 | prompt eval time =    9484.25 ms /   775 tokens (   12.24 ms per token,    81.71 tokens per second)
24.36.267.896 I slot print_timing: id  1 | task 23505 |        eval time =   25256.24 ms /   400 tokens (   63.30 ms per token,    15.80 tokens per second)
24.36.267.918 I slot print_timing: id  1 | task 23505 |       total time =   34740.49 ms /  1175 tokens
24.36.267.939 I slot print_timing: id  1 | task 23505 |    graphs reused =      23720
24.36.269.797 I slot      release: id  1 | task 23505 | stop processing: n_tokens = 1447, truncated = 0
24.36.279.107 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.331 (> 0.100 thold), f_keep = 0.064
24.36.305.917 I slot launch_slot_: id  1 | task 23906 | processing task, is_child = 0
24.41.525.738 I slot print_timing: id  1 | task 23906 | n_gen =    100, tg =  24.84 t/s, tg_3s =  25.09 t/s
24.44.551.601 I slot print_timing: id  1 | task 23906 | n_gen =    173, tg =  24.53 t/s, tg_3s =  24.13 t/s
24.47.557.522 I slot print_timing: id  1 | task 23906 | n_gen =    243, tg =  24.16 t/s, tg_3s =  23.29 t/s
24.50.568.881 I slot print_timing: id  1 | task 23906 | n_gen =    313, tg =  23.95 t/s, tg_3s =  23.25 t/s
24.53.590.224 I slot print_timing: id  1 | task 23906 | n_gen =    383, tg =  23.80 t/s, tg_3s =  23.17 t/s
24.54.326.314 I slot print_timing: id  1 | task 23906 | prompt eval time =    1234.48 ms /   107 tokens (   11.54 ms per token,    86.68 tokens per second)
24.54.326.374 I slot print_timing: id  1 | task 23906 |        eval time =   16785.81 ms /   400 tokens (   42.07 ms per token,    23.77 tokens per second)
24.54.326.394 I slot print_timing: id  1 | task 23906 |       total time =   18020.29 ms /   507 tokens
24.54.326.415 I slot print_timing: id  1 | task 23906 |    graphs reused =      24118
24.54.327.999 I slot      release: id  1 | task 23906 | stop processing: n_tokens = 677, truncated = 0
24.54.338.080 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1430883027
24.54.349.718 I slot launch_slot_: id  0 | task 24307 | processing task, is_child = 0
25.01.924.615 I slot print_timing: id  0 | task 24307 | n_gen =    100, tg =  17.35 t/s, tg_3s =  17.53 t/s
25.04.927.805 I slot print_timing: id  0 | task 24307 | n_gen =    151, tg =  17.23 t/s, tg_3s =  16.98 t/s
25.07.944.574 I slot print_timing: id  0 | task 24307 | n_gen =    202, tg =  17.14 t/s, tg_3s =  16.91 t/s
25.10.982.892 I slot print_timing: id  0 | task 24307 | n_gen =    253, tg =  17.07 t/s, tg_3s =  16.79 t/s
25.14.020.278 I slot print_timing: id  0 | task 24307 | n_gen =    305, tg =  17.08 t/s, tg_3s =  17.12 t/s
25.17.071.051 I slot print_timing: id  0 | task 24307 | n_gen =    358, tg =  17.12 t/s, tg_3s =  17.37 t/s
25.19.576.131 I slot print_timing: id  0 | task 24307 | prompt eval time =    1859.64 ms /   134 tokens (   13.88 ms per token,    72.06 tokens per second)
25.19.576.149 I slot print_timing: id  0 | task 24307 |        eval time =   23356.56 ms /   400 tokens (   58.54 ms per token,    17.08 tokens per second)
25.19.576.150 I slot print_timing: id  0 | task 24307 |       total time =   25216.20 ms /   534 tokens
25.19.576.151 I slot print_timing: id  0 | task 24307 |    graphs reused =      24516
25.19.576.630 I slot      release: id  0 | task 24307 | stop processing: n_tokens = 1439, truncated = 0
25.19.587.363 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.359 (> 0.100 thold), f_keep = 0.064
25.19.614.784 I slot launch_slot_: id  0 | task 24708 | processing task, is_child = 0
25.24.526.453 I slot print_timing: id  0 | task 24708 | n_gen =    100, tg =  25.05 t/s, tg_3s =  25.30 t/s
25.27.564.353 I slot print_timing: id  0 | task 24708 | n_gen =    174, tg =  24.75 t/s, tg_3s =  24.36 t/s
25.30.591.741 I slot print_timing: id  0 | task 24708 | n_gen =    245, tg =  24.36 t/s, tg_3s =  23.45 t/s
25.33.607.175 I slot print_timing: id  0 | task 24708 | n_gen =    315, tg =  24.09 t/s, tg_3s =  23.21 t/s
25.36.623.962 I slot print_timing: id  0 | task 24708 | n_gen =    385, tg =  23.93 t/s, tg_3s =  23.20 t/s
25.37.273.721 I slot print_timing: id  0 | task 24708 | prompt eval time =     958.93 ms /    83 tokens (   11.55 ms per token,    86.55 tokens per second)
25.37.273.781 I slot print_timing: id  0 | task 24708 |        eval time =   16699.91 ms /   400 tokens (   41.85 ms per token,    23.89 tokens per second)
25.37.273.802 I slot print_timing: id  0 | task 24708 |       total time =   17658.84 ms /   483 tokens
25.37.273.823 I slot print_timing: id  0 | task 24708 |    graphs reused =      24914
25.37.277.659 I slot      release: id  0 | task 24708 | stop processing: n_tokens = 655, truncated = 0
25.37.285.516 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1474925073
25.37.297.159 I slot launch_slot_: id  3 | task 25109 | processing task, is_child = 0
25.45.485.484 I slot print_timing: id  3 | task 25109 | n_gen =    100, tg =  15.77 t/s, tg_3s =  15.92 t/s
25.48.516.721 I slot print_timing: id  3 | task 25109 | n_gen =    148, tg =  15.79 t/s, tg_3s =  15.84 t/s
25.51.546.436 I slot print_timing: id  3 | task 25109 | n_gen =    196, tg =  15.80 t/s, tg_3s =  15.84 t/s
25.54.583.369 I slot print_timing: id  3 | task 25109 | n_gen =    244, tg =  15.80 t/s, tg_3s =  15.81 t/s
25.57.622.075 I slot print_timing: id  3 | task 25109 | n_gen =    292, tg =  15.80 t/s, tg_3s =  15.80 t/s
26.00.663.472 I slot print_timing: id  3 | task 25109 | n_gen =    340, tg =  15.80 t/s, tg_3s =  15.78 t/s
26.03.719.838 I slot print_timing: id  3 | task 25109 | n_gen =    388, tg =  15.79 t/s, tg_3s =  15.70 t/s
26.04.480.041 I slot print_timing: id  3 | task 25109 | prompt eval time =    1898.86 ms /   141 tokens (   13.47 ms per token,    74.25 tokens per second)
26.04.480.099 I slot print_timing: id  3 | task 25109 |        eval time =   25274.11 ms /   400 tokens (   63.34 ms per token,    15.79 tokens per second)
26.04.480.122 I slot print_timing: id  3 | task 25109 |       total time =   27172.97 ms /   541 tokens
26.04.480.143 I slot print_timing: id  3 | task 25109 |    graphs reused =      25312
26.04.481.672 I slot      release: id  3 | task 25109 | stop processing: n_tokens = 1444, truncated = 0
26.04.491.282 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.346 (> 0.100 thold), f_keep = 0.064
26.04.518.498 I slot launch_slot_: id  3 | task 25510 | processing task, is_child = 0
26.09.608.933 I slot print_timing: id  3 | task 25510 | n_gen =    100, tg =  24.97 t/s, tg_3s =  25.22 t/s
26.12.637.753 I slot print_timing: id  3 | task 25510 | n_gen =    173, tg =  24.60 t/s, tg_3s =  24.10 t/s
26.15.677.702 I slot print_timing: id  3 | task 25510 | n_gen =    244, tg =  24.22 t/s, tg_3s =  23.36 t/s
26.18.705.297 I slot print_timing: id  3 | task 25510 | n_gen =    314, tg =  23.97 t/s, tg_3s =  23.12 t/s
26.21.716.503 I slot print_timing: id  3 | task 25510 | n_gen =    384, tg =  23.83 t/s, tg_3s =  23.25 t/s
26.22.409.021 I slot print_timing: id  3 | task 25510 | prompt eval time =    1126.06 ms /    95 tokens (   11.85 ms per token,    84.36 tokens per second)
26.22.409.076 I slot print_timing: id  3 | task 25510 |        eval time =   16764.41 ms /   400 tokens (   42.02 ms per token,    23.80 tokens per second)
26.22.409.096 I slot print_timing: id  3 | task 25510 |       total time =   17890.47 ms /   495 tokens
