0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
17.19.691.746 I slot print_timing: id  3 | task 11128 |    graphs reused =      11076
17.19.691.814 I slot      release: id  3 | task 11128 | stop processing: n_tokens = 590, truncated = 0
17.19.700.678 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.629 (> 0.100 thold), f_keep = 0.368
17.19.704.977 I slot launch_slot_: id  3 | task 11338 | processing task, is_child = 0
17.29.725.414 I slot print_timing: id  3 | task 11338 | n_gen =    100, tg =  16.50 t/s, tg_3s =  16.67 t/s
17.32.780.824 I slot print_timing: id  3 | task 11338 | n_gen =    149, tg =  16.34 t/s, tg_3s =  16.04 t/s
17.35.251.046 I slot print_timing: id  3 | task 11338 | prompt eval time =    4020.29 ms /   123 tokens (   32.69 ms per token,    30.59 tokens per second)
17.35.251.107 I slot print_timing: id  3 | task 11338 |        eval time =   11525.71 ms /   189 tokens (   61.31 ms per token,    16.31 tokens per second)
17.35.251.134 I slot print_timing: id  3 | task 11338 |       total time =   15546.00 ms /   312 tokens
17.35.251.160 I slot print_timing: id  3 | task 11338 |    graphs reused =      11262
17.35.251.278 I slot      release: id  3 | task 11338 | stop processing: n_tokens = 533, truncated = 0
17.35.259.848 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.362 (> 0.100 thold), f_keep = 0.173
17.35.263.366 I slot launch_slot_: id  3 | task 11528 | processing task, is_child = 0
17.43.145.943 I slot print_timing: id  3 | task 11528 | prompt eval time =    2679.32 ms /    83 tokens (   32.28 ms per token,    30.98 tokens per second)
17.43.146.007 I slot print_timing: id  3 | task 11528 |        eval time =    5203.18 ms /    87 tokens (   60.50 ms per token,    16.53 tokens per second)
17.43.146.033 I slot print_timing: id  3 | task 11528 |       total time =    7882.51 ms /   170 tokens
17.43.146.059 I slot print_timing: id  3 | task 11528 |    graphs reused =      11346
17.43.146.455 I slot      release: id  3 | task 11528 | stop processing: n_tokens = 340, truncated = 0
17.43.154.726 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.297 (> 0.100 thold), f_keep = 0.271
17.43.157.699 I slot launch_slot_: id  3 | task 11616 | processing task, is_child = 0
17.52.240.234 I slot print_timing: id  3 | task 11616 | n_gen =    100, tg =  16.48 t/s, tg_3s =  16.65 t/s
17.55.272.895 I slot print_timing: id  3 | task 11616 | n_gen =    150, tg =  16.48 t/s, tg_3s =  16.49 t/s
17.55.581.575 I slot print_timing: id  3 | task 11616 | prompt eval time =    3076.28 ms /    93 tokens (   33.08 ms per token,    30.23 tokens per second)
17.55.581.636 I slot print_timing: id  3 | task 11616 |        eval time =    9347.53 ms /   155 tokens (   60.70 ms per token,    16.47 tokens per second)
17.55.581.662 I slot print_timing: id  3 | task 11616 |       total time =   12423.81 ms /   248 tokens
17.55.581.688 I slot print_timing: id  3 | task 11616 |    graphs reused =      11499
17.55.582.933 I slot      release: id  3 | task 11616 | stop processing: n_tokens = 464, truncated = 0
17.55.590.557 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.567 (> 0.100 thold), f_keep = 0.468
17.55.592.717 I slot launch_slot_: id  3 | task 11772 | processing task, is_child = 0
18.06.974.104 I slot print_timing: id  3 | task 11772 | n_gen =    100, tg =  16.40 t/s, tg_3s =  16.57 t/s
18.10.036.018 I slot print_timing: id  3 | task 11772 | n_gen =    150, tg =  16.38 t/s, tg_3s =  16.33 t/s
18.12.930.999 I slot print_timing: id  3 | task 11772 | prompt eval time =    5346.16 ms /   166 tokens (   32.21 ms per token,    31.05 tokens per second)
18.12.931.021 I slot print_timing: id  3 | task 11772 |        eval time =   11992.05 ms /   196 tokens (   61.50 ms per token,    16.26 tokens per second)
18.12.931.022 I slot print_timing: id  3 | task 11772 |       total time =   17338.20 ms /   362 tokens
18.12.931.024 I slot print_timing: id  3 | task 11772 |    graphs reused =      11692
18.12.931.099 I slot      release: id  3 | task 11772 | stop processing: n_tokens = 578, truncated = 0
18.12.939.965 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.322 (> 0.100 thold), f_keep = 0.159
18.12.943.717 I slot launch_slot_: id  3 | task 11969 | processing task, is_child = 0
18.21.951.692 I slot print_timing: id  3 | task 11969 | prompt eval time =    3674.47 ms /   115 tokens (   31.95 ms per token,    31.30 tokens per second)
18.21.951.706 I slot print_timing: id  3 | task 11969 |        eval time =    5333.44 ms /    89 tokens (   60.61 ms per token,    16.50 tokens per second)
18.21.951.707 I slot print_timing: id  3 | task 11969 |       total time =    9007.91 ms /   204 tokens
18.21.951.708 I slot print_timing: id  3 | task 11969 |    graphs reused =      11779
18.21.952.988 I slot      release: id  3 | task 11969 | stop processing: n_tokens = 374, truncated = 0
18.21.960.556 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.228 (> 0.100 thold), f_keep = 0.246
18.21.963.726 I slot launch_slot_: id  3 | task 12059 | processing task, is_child = 0
18.33.758.367 I slot print_timing: id  3 | task 12059 | n_gen =    100, tg =  16.35 t/s, tg_3s =  16.52 t/s
18.33.818.763 I slot print_timing: id  3 | task 12059 | prompt eval time =    5740.75 ms /   179 tokens (   32.07 ms per token,    31.18 tokens per second)
18.33.818.772 I slot print_timing: id  3 | task 12059 |        eval time =    6114.23 ms /   101 tokens (   61.14 ms per token,    16.36 tokens per second)
18.33.818.773 I slot print_timing: id  3 | task 12059 |       total time =   11854.98 ms /   280 tokens
18.33.818.775 I slot print_timing: id  3 | task 12059 |    graphs reused =      11878
18.33.818.852 I slot      release: id  3 | task 12059 | stop processing: n_tokens = 503, truncated = 0
18.33.827.650 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.644 (> 0.100 thold), f_keep = 0.431
18.33.830.059 I slot launch_slot_: id  3 | task 12161 | processing task, is_child = 0
18.43.707.272 I slot print_timing: id  3 | task 12161 | n_gen =    100, tg =  16.49 t/s, tg_3s =  16.65 t/s
18.46.750.397 I slot print_timing: id  3 | task 12161 | n_gen =    150, tg =  16.47 t/s, tg_3s =  16.43 t/s
18.48.833.581 I slot print_timing: id  3 | task 12161 | prompt eval time =    3872.31 ms /   120 tokens (   32.27 ms per token,    30.99 tokens per second)
18.48.833.596 I slot print_timing: id  3 | task 12161 |        eval time =   11131.14 ms /   184 tokens (   60.83 ms per token,    16.44 tokens per second)
18.48.833.597 I slot print_timing: id  3 | task 12161 |       total time =   15003.45 ms /   304 tokens
18.48.833.598 I slot print_timing: id  3 | task 12161 |    graphs reused =      12059
18.48.833.676 I slot      release: id  3 | task 12161 | stop processing: n_tokens = 520, truncated = 0
18.48.842.246 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.372 (> 0.100 thold), f_keep = 0.177
18.48.846.693 I slot launch_slot_: id  3 | task 12346 | processing task, is_child = 0
18.57.390.993 I slot print_timing: id  3 | task 12346 | n_gen =    100, tg =  16.42 t/s, tg_3s =  16.59 t/s
19.00.440.453 I slot print_timing: id  3 | task 12346 | n_gen =    150, tg =  16.41 t/s, tg_3s =  16.40 t/s
19.01.990.237 I slot print_timing: id  3 | task 12346 | prompt eval time =    2515.61 ms /    76 tokens (   33.10 ms per token,    30.21 tokens per second)
19.01.990.267 I slot print_timing: id  3 | task 12346 |        eval time =   10627.87 ms /   175 tokens (   61.08 ms per token,    16.37 tokens per second)
19.01.990.270 I slot print_timing: id  3 | task 12346 |       total time =   13143.48 ms /   251 tokens
19.01.990.272 I slot print_timing: id  3 | task 12346 |    graphs reused =      12231
19.01.990.332 I slot      release: id  3 | task 12346 | stop processing: n_tokens = 421, truncated = 0
19.01.999.097 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.259 (> 0.100 thold), f_keep = 0.219
19.02.002.717 I slot launch_slot_: id  3 | task 12522 | processing task, is_child = 0
19.12.339.470 I slot print_timing: id  3 | task 12522 | n_gen =    100, tg =  16.32 t/s, tg_3s =  16.48 t/s
19.15.385.011 I slot print_timing: id  3 | task 12522 | n_gen =    150, tg =  16.35 t/s, tg_3s =  16.42 t/s
19.18.403.924 I slot print_timing: id  3 | task 12522 | n_gen =    198, tg =  16.24 t/s, tg_3s =  15.90 t/s
19.18.593.498 I slot print_timing: id  3 | task 12522 | prompt eval time =    4269.19 ms /   131 tokens (   32.59 ms per token,    30.68 tokens per second)
19.18.593.512 I slot print_timing: id  3 | task 12522 |        eval time =   12321.52 ms /   201 tokens (   61.61 ms per token,    16.23 tokens per second)
19.18.593.513 I slot print_timing: id  3 | task 12522 |       total time =   16590.72 ms /   332 tokens
19.18.593.515 I slot print_timing: id  3 | task 12522 |    graphs reused =      12429
19.18.594.808 I slot      release: id  3 | task 12522 | stop processing: n_tokens = 555, truncated = 0
19.18.602.184 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.365 (> 0.100 thold), f_keep = 0.166
19.18.605.832 I slot launch_slot_: id  3 | task 12724 | processing task, is_child = 0
19.27.194.748 I slot print_timing: id  3 | task 12724 | n_gen =    100, tg =  16.55 t/s, tg_3s =  16.71 t/s
19.30.207.833 I slot print_timing: id  3 | task 12724 | n_gen =    149, tg =  16.45 t/s, tg_3s =  16.26 t/s
19.31.860.422 I slot print_timing: id  3 | task 12724 | prompt eval time =    2605.31 ms /    81 tokens (   32.16 ms per token,    31.09 tokens per second)
19.31.860.445 I slot print_timing: id  3 | task 12724 |        eval time =   10649.22 ms /   176 tokens (   60.85 ms per token,    16.43 tokens per second)
19.31.860.446 I slot print_timing: id  3 | task 12724 |       total time =   13254.53 ms /   257 tokens
19.31.860.448 I slot print_timing: id  3 | task 12724 |    graphs reused =      12602
19.31.860.848 I slot      release: id  3 | task 12724 | stop processing: n_tokens = 427, truncated = 0
19.31.869.435 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.267 (> 0.100 thold), f_keep = 0.215
19.31.873.032 I slot launch_slot_: id  3 | task 12901 | processing task, is_child = 0
19.42.009.950 I slot print_timing: id  3 | task 12901 | n_gen =    100, tg =  16.40 t/s, tg_3s =  16.57 t/s
19.45.039.270 I slot print_timing: id  3 | task 12901 | n_gen =    149, tg =  16.33 t/s, tg_3s =  16.18 t/s
19.47.750.809 I slot print_timing: id  3 | task 12901 | prompt eval time =    4101.74 ms /   128 tokens (   32.04 ms per token,    31.21 tokens per second)
19.47.750.872 I slot print_timing: id  3 | task 12901 |        eval time =   11775.96 ms /   192 tokens (   61.65 ms per token,    16.22 tokens per second)
19.47.750.898 I slot print_timing: id  3 | task 12901 |       total time =   15877.71 ms /   320 tokens
19.47.750.926 I slot print_timing: id  3 | task 12901 |    graphs reused =      12791
19.47.752.187 I slot      release: id  3 | task 12901 | stop processing: n_tokens = 536, truncated = 0
19.47.759.632 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.367 (> 0.100 thold), f_keep = 0.172
19.47.763.411 I slot launch_slot_: id  3 | task 13094 | processing task, is_child = 0
19.54.544.113 I slot print_timing: id  3 | task 13094 | prompt eval time =    2648.36 ms /    79 tokens (   33.52 ms per token,    29.83 tokens per second)
19.54.544.127 I slot print_timing: id  3 | task 13094 |        eval time =    4132.26 ms /    69 tokens (   60.77 ms per token,    16.46 tokens per second)
19.54.544.128 I slot print_timing: id  3 | task 13094 |       total time =    6780.62 ms /   148 tokens
19.54.544.129 I slot print_timing: id  3 | task 13094 |    graphs reused =      12857
19.54.544.479 I slot      release: id  3 | task 13094 | stop processing: n_tokens = 319, truncated = 0
19.54.552.916 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.235 (> 0.100 thold), f_keep = 0.288
19.54.556.008 I slot launch_slot_: id  3 | task 13164 | processing task, is_child = 0
20.06.314.777 I slot print_timing: id  3 | task 13164 | n_gen =    100, tg =  16.28 t/s, tg_3s =  16.45 t/s
20.09.376.078 I slot print_timing: id  3 | task 13164 | n_gen =    149, tg =  16.19 t/s, tg_3s =  16.01 t/s
20.12.151.519 I slot print_timing: id  3 | task 13164 | prompt eval time =    5678.63 ms /   174 tokens (   32.64 ms per token,    30.64 tokens per second)
20.12.151.574 I slot print_timing: id  3 | task 13164 |        eval time =   11916.82 ms /   193 tokens (   62.07 ms per token,    16.11 tokens per second)
20.12.151.597 I slot print_timing: id  3 | task 13164 |       total time =   17595.45 ms /   367 tokens
20.12.151.621 I slot print_timing: id  3 | task 13164 |    graphs reused =      13047
20.12.152.883 I slot      release: id  3 | task 13164 | stop processing: n_tokens = 583, truncated = 0
20.12.160.188 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.341 (> 0.100 thold), f_keep = 0.158
20.12.163.818 I slot launch_slot_: id  3 | task 13358 | processing task, is_child = 0
20.21.412.676 I slot print_timing: id  3 | task 13358 | n_gen =    100, tg =  16.35 t/s, tg_3s =  16.51 t/s
20.22.652.381 I slot print_timing: id  3 | task 13358 | prompt eval time =    3193.67 ms /    99 tokens (   32.26 ms per token,    31.00 tokens per second)
20.22.652.444 I slot print_timing: id  3 | task 13358 |        eval time =    7294.83 ms /   120 tokens (   61.30 ms per token,    16.31 tokens per second)
20.22.652.470 I slot print_timing: id  3 | task 13358 |       total time =   10488.49 ms /   219 tokens
20.22.652.496 I slot print_timing: id  3 | task 13358 |    graphs reused =      13165
20.22.656.323 I slot      release: id  3 | task 13358 | stop processing: n_tokens = 389, truncated = 0
20.22.661.467 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.241 (> 0.100 thold), f_keep = 0.237
20.22.664.847 I slot launch_slot_: id  3 | task 13479 | processing task, is_child = 0
20.33.505.744 I slot print_timing: id  3 | task 13479 | n_gen =    100, tg =  16.03 t/s, tg_3s =  16.19 t/s
20.36.561.298 I slot print_timing: id  3 | task 13479 | n_gen =    149, tg =  16.03 t/s, tg_3s =  16.04 t/s
20.37.714.018 I slot print_timing: id  3 | task 13479 | prompt eval time =    4663.44 ms /   145 tokens (   32.16 ms per token,    31.09 tokens per second)
20.37.714.080 I slot print_timing: id  3 | task 13479 |        eval time =   10385.66 ms /   167 tokens (   62.56 ms per token,    15.98 tokens per second)
20.37.714.107 I slot print_timing: id  3 | task 13479 |       total time =   15049.10 ms /   312 tokens
20.37.714.133 I slot print_timing: id  3 | task 13479 |    graphs reused =      13329
20.37.714.225 I slot      release: id  3 | task 13479 | stop processing: n_tokens = 547, truncated = 0
20.37.722.856 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.741 (> 0.100 thold), f_keep = 0.397
20.37.726.904 I slot launch_slot_: id  3 | task 13647 | processing task, is_child = 0
20.46.324.499 I slot print_timing: id  3 | task 13647 | n_gen =    100, tg =  16.19 t/s, tg_3s =  16.35 t/s
20.49.044.411 I slot print_timing: id  3 | task 13647 | prompt eval time =    2482.69 ms /    74 tokens (   33.55 ms per token,    29.81 tokens per second)
20.49.044.425 I slot print_timing: id  3 | task 13647 |        eval time =    8834.75 ms /   144 tokens (   61.78 ms per token,    16.19 tokens per second)
20.49.044.427 I slot print_timing: id  3 | task 13647 |       total time =   11317.43 ms /   218 tokens
20.49.044.428 I slot print_timing: id  3 | task 13647 |    graphs reused =      13471
20.49.044.491 I slot      release: id  3 | task 13647 | stop processing: n_tokens = 436, truncated = 0
20.49.053.130 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.696 (> 0.100 thold), f_keep = 0.505
20.49.053.371 I slot launch_slot_: id  3 | task 13792 | processing task, is_child = 0
20.58.237.947 I slot print_timing: id  3 | task 13792 | n_gen =    100, tg =  16.21 t/s, tg_3s =  16.37 t/s
21.00.400.893 I slot print_timing: id  3 | task 13792 | prompt eval time =    3075.95 ms /    96 tokens (   32.04 ms per token,    31.21 tokens per second)
21.00.400.903 I slot print_timing: id  3 | task 13792 |        eval time =    8271.51 ms /   135 tokens (   61.73 ms per token,    16.20 tokens per second)
21.00.400.904 I slot print_timing: id  3 | task 13792 |       total time =   11347.46 ms /   231 tokens
21.00.400.905 I slot print_timing: id  3 | task 13792 |    graphs reused =      13604
21.00.401.348 I slot      release: id  3 | task 13792 | stop processing: n_tokens = 450, truncated = 0
21.00.409.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.678 (> 0.100 thold), f_keep = 0.482
