0.00.000.338 I srv  llama_server: initializing ...
0.00.009.664 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.121 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.010.201 E srv         start: couldn't bind HTTP server socket, hostname: 127.0.0.1, port: 8081
0.00.010.205 I srv    operator(): operator(): cleaning up before exit...
0.00.010.274 E srv  llama_server: exiting due to HTTP server error
0.00.000.364 I srv  llama_server: initializing ...
0.00.009.473 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.009.880 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.145 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.837.951 I cmn          init: llama threadpool init, n_threads = 4
0.02.071.635 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.077.197 I srv  llama_server: model loaded
0.02.077.215 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.009.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
30.38.544.803 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.278 (> 0.100 thold), f_keep = 0.315
30.38.557.404 I slot launch_slot_: id  3 | task 16720 | processing task, is_child = 0
30.49.356.642 I slot print_timing: id  3 | task 16720 | prompt eval time =    5811.00 ms /   173 tokens (   33.59 ms per token,    29.77 tokens per second)
30.49.356.651 I slot print_timing: id  3 | task 16720 |        eval time =    4988.17 ms /    77 tokens (   65.63 ms per token,    15.24 tokens per second)
30.49.356.652 I slot print_timing: id  3 | task 16720 |       total time =   10799.17 ms /   250 tokens
30.49.356.653 I slot print_timing: id  3 | task 16720 |    graphs reused =      16288
30.49.356.729 I slot      release: id  3 | task 16720 | stop processing: n_tokens = 489, truncated = 0
30.49.365.788 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.577 (> 0.100 thold), f_keep = 0.491
30.49.374.591 I slot launch_slot_: id  3 | task 16798 | processing task, is_child = 0
31.01.657.210 I slot print_timing: id  3 | task 16798 | n_gen =    100, tg =  15.14 t/s, tg_3s =  15.30 t/s
31.04.666.446 I slot print_timing: id  3 | task 16798 | n_gen =    143, tg =  14.87 t/s, tg_3s =  14.29 t/s
31.04.735.425 I slot print_timing: id  3 | task 16798 | prompt eval time =    5745.43 ms /   176 tokens (   32.64 ms per token,    30.63 tokens per second)
31.04.735.434 I slot print_timing: id  3 | task 16798 |        eval time =    9615.33 ms /   144 tokens (   67.24 ms per token,    14.87 tokens per second)
31.04.735.435 I slot print_timing: id  3 | task 16798 |       total time =   15360.77 ms /   320 tokens
31.04.735.436 I slot print_timing: id  3 | task 16798 |    graphs reused =      16429
31.04.735.514 I slot      release: id  3 | task 16798 | stop processing: n_tokens = 559, truncated = 0
31.04.744.217 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.381 (> 0.100 thold), f_keep = 0.206
31.04.758.424 I slot launch_slot_: id  3 | task 16943 | processing task, is_child = 0
31.14.861.388 I slot print_timing: id  3 | task 16943 | n_gen =    100, tg =  15.16 t/s, tg_3s =  15.32 t/s
31.17.864.123 I slot print_timing: id  3 | task 16943 | n_gen =    146, tg =  15.21 t/s, tg_3s =  15.32 t/s
31.20.561.161 I slot print_timing: id  3 | task 16943 | prompt eval time =    3573.86 ms /   108 tokens (   33.09 ms per token,    30.22 tokens per second)
31.20.561.169 I slot print_timing: id  3 | task 16943 |        eval time =   12228.81 ms /   187 tokens (   65.75 ms per token,    15.21 tokens per second)
31.20.561.170 I slot print_timing: id  3 | task 16943 |       total time =   15802.67 ms /   295 tokens
31.20.561.172 I slot print_timing: id  3 | task 16943 |    graphs reused =      16614
31.20.561.259 I slot      release: id  3 | task 16943 | stop processing: n_tokens = 488, truncated = 0
31.20.570.083 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.382 (> 0.100 thold), f_keep = 0.236
31.20.584.920 I slot launch_slot_: id  3 | task 17131 | processing task, is_child = 0
31.26.150.072 I slot print_timing: id  3 | task 17131 | prompt eval time =    2223.69 ms /    61 tokens (   36.45 ms per token,    27.43 tokens per second)
31.26.150.082 I slot print_timing: id  3 | task 17131 |        eval time =    3341.41 ms /    52 tokens (   65.52 ms per token,    15.26 tokens per second)
31.26.150.083 I slot print_timing: id  3 | task 17131 |       total time =    5565.10 ms /   113 tokens
31.26.150.084 I slot print_timing: id  3 | task 17131 |    graphs reused =      16664
31.26.151.238 I slot      release: id  3 | task 17131 | stop processing: n_tokens = 352, truncated = 0
31.26.159.398 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.638 (> 0.100 thold), f_keep = 0.682
31.26.159.575 I slot launch_slot_: id  3 | task 17184 | processing task, is_child = 0
31.36.526.132 I slot print_timing: id  3 | task 17184 | prompt eval time =    4538.22 ms /   136 tokens (   33.37 ms per token,    29.97 tokens per second)
31.36.526.142 I slot print_timing: id  3 | task 17184 |        eval time =    5828.28 ms /    90 tokens (   65.49 ms per token,    15.27 tokens per second)
31.36.526.143 I slot print_timing: id  3 | task 17184 |       total time =   10366.50 ms /   226 tokens
31.36.526.144 I slot print_timing: id  3 | task 17184 |    graphs reused =      16752
31.36.526.583 I slot      release: id  3 | task 17184 | stop processing: n_tokens = 465, truncated = 0
31.36.536.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.408 (> 0.100 thold), f_keep = 0.247
31.36.549.584 I slot launch_slot_: id  3 | task 17275 | processing task, is_child = 0
31.45.208.809 I slot print_timing: id  3 | task 17275 | prompt eval time =    2925.35 ms /    88 tokens (   33.24 ms per token,    30.08 tokens per second)
31.45.208.816 I slot print_timing: id  3 | task 17275 |        eval time =    5733.81 ms /    88 tokens (   65.91 ms per token,    15.17 tokens per second)
31.45.208.817 I slot print_timing: id  3 | task 17275 |       total time =    8659.16 ms /   176 tokens
31.45.208.818 I slot print_timing: id  3 | task 17275 |    graphs reused =      16838
31.45.208.888 I slot      release: id  3 | task 17275 | stop processing: n_tokens = 369, truncated = 0
31.45.217.701 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.299 (> 0.100 thold), f_keep = 0.312
31.45.227.811 I slot launch_slot_: id  3 | task 17364 | processing task, is_child = 0
31.53.533.020 I slot print_timing: id  3 | task 17364 | prompt eval time =    4802.95 ms /   145 tokens (   33.12 ms per token,    30.19 tokens per second)
31.53.533.028 I slot print_timing: id  3 | task 17364 |        eval time =    3502.21 ms /    54 tokens (   66.08 ms per token,    15.13 tokens per second)
31.53.533.029 I slot print_timing: id  3 | task 17364 |       total time =    8305.16 ms /   199 tokens
31.53.533.030 I slot print_timing: id  3 | task 17364 |    graphs reused =      16890
31.53.533.105 I slot      release: id  3 | task 17364 | stop processing: n_tokens = 438, truncated = 0
31.53.542.170 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.397 (> 0.100 thold), f_keep = 0.263
31.53.553.051 I slot launch_slot_: id  3 | task 17419 | processing task, is_child = 0
32.03.156.635 I slot print_timing: id  3 | task 17419 | n_gen =    100, tg =  15.28 t/s, tg_3s =  15.43 t/s
32.06.115.648 I slot print_timing: id  3 | task 17419 | prompt eval time =    3123.06 ms /    96 tokens (   32.53 ms per token,    30.74 tokens per second)
32.06.115.669 I slot print_timing: id  3 | task 17419 |        eval time =    9439.48 ms /   145 tokens (   65.55 ms per token,    15.26 tokens per second)
32.06.115.670 I slot print_timing: id  3 | task 17419 |       total time =   12562.54 ms /   241 tokens
32.06.115.671 I slot print_timing: id  3 | task 17419 |    graphs reused =      17033
32.06.115.739 I slot      release: id  3 | task 17419 | stop processing: n_tokens = 434, truncated = 0
32.06.124.587 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.338 (> 0.100 thold), f_keep = 0.265
32.06.137.937 I slot launch_slot_: id  3 | task 17565 | processing task, is_child = 0
32.15.323.365 I slot print_timing: id  3 | task 17565 | prompt eval time =    3287.86 ms /   100 tokens (   32.88 ms per token,    30.41 tokens per second)
32.15.323.374 I slot print_timing: id  3 | task 17565 |        eval time =    5897.52 ms /    91 tokens (   65.53 ms per token,    15.26 tokens per second)
32.15.323.375 I slot print_timing: id  3 | task 17565 |       total time =    9185.38 ms /   191 tokens
32.15.323.377 I slot print_timing: id  3 | task 17565 |    graphs reused =      17122
32.15.324.543 I slot      release: id  3 | task 17565 | stop processing: n_tokens = 430, truncated = 0
32.15.332.218 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.710 (> 0.100 thold), f_keep = 0.558
32.15.332.459 I slot launch_slot_: id  3 | task 17657 | processing task, is_child = 0
32.23.448.452 I slot print_timing: id  3 | task 17657 | prompt eval time =    3214.08 ms /    98 tokens (   32.80 ms per token,    30.49 tokens per second)
32.23.448.508 I slot print_timing: id  3 | task 17657 |        eval time =    4901.85 ms /    76 tokens (   65.36 ms per token,    15.30 tokens per second)
32.23.448.529 I slot print_timing: id  3 | task 17657 |       total time =    8115.93 ms /   174 tokens
32.23.448.554 I slot print_timing: id  3 | task 17657 |    graphs reused =      17196
32.23.452.318 I slot      release: id  3 | task 17657 | stop processing: n_tokens = 413, truncated = 0
32.23.457.443 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.620 (> 0.100 thold), f_keep = 0.581
32.23.457.598 I slot launch_slot_: id  3 | task 17734 | processing task, is_child = 0
32.33.823.449 I slot print_timing: id  3 | task 17734 | prompt eval time =    4877.06 ms /   147 tokens (   33.18 ms per token,    30.14 tokens per second)
32.33.823.503 I slot print_timing: id  3 | task 17734 |        eval time =    5488.75 ms /    85 tokens (   65.34 ms per token,    15.30 tokens per second)
32.33.823.524 I slot print_timing: id  3 | task 17734 |       total time =   10365.82 ms /   232 tokens
32.33.823.549 I slot print_timing: id  3 | task 17734 |    graphs reused =      17279
32.33.823.643 I slot      release: id  3 | task 17734 | stop processing: n_tokens = 471, truncated = 0
32.33.832.579 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.667 (> 0.100 thold), f_keep = 0.510
32.33.832.760 I slot launch_slot_: id  3 | task 17820 | processing task, is_child = 0
32.41.709.521 I slot print_timing: id  3 | task 17820 | prompt eval time =    3940.11 ms /   120 tokens (   32.83 ms per token,    30.46 tokens per second)
32.41.709.586 I slot print_timing: id  3 | task 17820 |        eval time =    3936.60 ms /    61 tokens (   65.61 ms per token,    15.24 tokens per second)
32.41.709.613 I slot print_timing: id  3 | task 17820 |       total time =    7876.71 ms /   181 tokens
32.41.709.639 I slot print_timing: id  3 | task 17820 |    graphs reused =      17338
32.41.710.863 I slot      release: id  3 | task 17820 | stop processing: n_tokens = 420, truncated = 0
32.41.718.476 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.426 (> 0.100 thold), f_keep = 0.274
32.41.730.441 I slot launch_slot_: id  3 | task 17882 | processing task, is_child = 0
32.50.854.574 I slot print_timing: id  3 | task 17882 | n_gen =    100, tg =  15.24 t/s, tg_3s =  15.39 t/s
32.53.628.137 I slot print_timing: id  3 | task 17882 | prompt eval time =    2627.31 ms /    76 tokens (   34.57 ms per token,    28.93 tokens per second)
32.53.628.195 I slot print_timing: id  3 | task 17882 |        eval time =    9270.29 ms /   142 tokens (   65.75 ms per token,    15.21 tokens per second)
32.53.628.225 I slot print_timing: id  3 | task 17882 |       total time =   11897.60 ms /   218 tokens
32.53.628.250 I slot print_timing: id  3 | task 17882 |    graphs reused =      17478
32.53.629.556 I slot      release: id  3 | task 17882 | stop processing: n_tokens = 411, truncated = 0
32.53.637.401 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.219 (> 0.100 thold), f_keep = 0.280
32.53.649.536 I slot launch_slot_: id  3 | task 18025 | processing task, is_child = 0
33.06.932.446 I slot print_timing: id  3 | task 18025 | prompt eval time =    9244.39 ms /   278 tokens (   33.25 ms per token,    30.07 tokens per second)
33.06.932.461 I slot print_timing: id  3 | task 18025 |        eval time =    4038.43 ms /    58 tokens (   70.85 ms per token,    14.11 tokens per second)
33.06.932.462 I slot print_timing: id  3 | task 18025 |       total time =   13282.82 ms /   336 tokens
33.06.932.463 I slot print_timing: id  3 | task 18025 |    graphs reused =      17534
33.06.932.548 I slot      release: id  3 | task 18025 | stop processing: n_tokens = 581, truncated = 0
33.06.941.449 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.282 (> 0.100 thold), f_keep = 0.198
33.06.955.514 I slot launch_slot_: id  3 | task 18084 | processing task, is_child = 0
33.20.592.441 I slot print_timing: id  3 | task 18084 | n_gen =    100, tg =  15.00 t/s, tg_3s =  15.15 t/s
33.23.593.022 I slot print_timing: id  3 | task 18084 | n_gen =    143, tg =  14.79 t/s, tg_3s =  14.33 t/s
33.26.631.946 I slot print_timing: id  3 | task 18084 | n_gen =    186, tg =  14.64 t/s, tg_3s =  14.15 t/s
33.29.666.403 I slot print_timing: id  3 | task 18084 | n_gen =    228, tg =  14.48 t/s, tg_3s =  13.84 t/s
33.32.692.263 I slot print_timing: id  3 | task 18084 | n_gen =    270, tg =  14.39 t/s, tg_3s =  13.88 t/s
33.35.735.399 I slot print_timing: id  3 | task 18084 | n_gen =    313, tg =  14.35 t/s, tg_3s =  14.13 t/s
33.38.759.648 I slot print_timing: id  3 | task 18084 | n_gen =    356, tg =  14.33 t/s, tg_3s =  14.22 t/s
33.39.773.443 I slot print_timing: id  3 | task 18084 | prompt eval time =    7038.36 ms /   214 tokens (   32.89 ms per token,    30.40 tokens per second)
33.39.773.450 I slot print_timing: id  3 | task 18084 |        eval time =   25779.51 ms /   370 tokens (   69.86 ms per token,    14.31 tokens per second)
33.39.773.451 I slot print_timing: id  3 | task 18084 |       total time =   32817.87 ms /   584 tokens
33.39.773.452 I slot print_timing: id  3 | task 18084 |    graphs reused =      17900
33.39.773.521 I slot      release: id  3 | task 18084 | stop processing: n_tokens = 777, truncated = 0
33.39.783.138 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.248 (> 0.100 thold), f_keep = 0.148
33.39.800.762 I slot launch_slot_: id  3 | task 18455 | processing task, is_child = 0
33.54.411.342 I slot print_timing: id  3 | task 18455 | n_gen =    100, tg =  14.15 t/s, tg_3s =  14.29 t/s
33.55.206.572 I slot print_timing: id  3 | task 18455 | prompt eval time =    7614.78 ms /   223 tokens (   34.15 ms per token,    29.29 tokens per second)
33.55.206.580 I slot print_timing: id  3 | task 18455 |        eval time =    7790.96 ms /   111 tokens (   70.83 ms per token,    14.12 tokens per second)
33.55.206.581 I slot print_timing: id  3 | task 18455 |       total time =   15405.74 ms /   334 tokens
33.55.206.583 I slot print_timing: id  3 | task 18455 |    graphs reused =      18008
33.55.210.365 I slot      release: id  3 | task 18455 | stop processing: n_tokens = 573, truncated = 0
33.55.215.702 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.324 (> 0.100 thold), f_keep = 0.201
33.55.225.670 I slot launch_slot_: id  3 | task 18567 | processing task, is_child = 0
34.09.514.207 I slot print_timing: id  3 | task 18567 | n_gen =    100, tg =  15.18 t/s, tg_3s =  15.34 t/s
34.10.929.902 I slot print_timing: id  3 | task 18567 | prompt eval time =    7767.66 ms /   240 tokens (   32.37 ms per token,    30.90 tokens per second)
34.10.929.910 I slot print_timing: id  3 | task 18567 |        eval time =    7936.51 ms /   121 tokens (   66.14 ms per token,    15.12 tokens per second)
34.10.929.911 I slot print_timing: id  3 | task 18567 |       total time =   15704.17 ms /   361 tokens
34.10.929.912 I slot print_timing: id  3 | task 18567 |    graphs reused =      18127
34.10.934.314 I slot      release: id  3 | task 18567 | stop processing: n_tokens = 475, truncated = 0
34.10.938.964 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.319 (> 0.100 thold), f_keep = 0.242
34.10.952.189 I slot launch_slot_: id  3 | task 18689 | processing task, is_child = 0
34.10.952.224 W slot   operator(): id  3 | task 18689 | need to evaluate at least 1 token for each active slot (n_past = 360, task.n_tokens() = 360)
34.10.952.224 W slot   operator(): id  3 | task 18689 | n_past was set to 359
34.14.992.132 I slot print_timing: id  3 | task 18689 | prompt eval time =      66.70 ms /     1 tokens (   66.70 ms per token,    14.99 tokens per second)
34.14.992.142 I slot print_timing: id  3 | task 18689 |        eval time =    3973.19 ms /    61 tokens (   66.22 ms per token,    15.10 tokens per second)
34.14.992.143 I slot print_timing: id  3 | task 18689 |       total time =    4039.89 ms /    62 tokens
34.14.992.146 I slot print_timing: id  3 | task 18689 |    graphs reused =      18188
34.14.992.543 I slot      release: id  3 | task 18689 | stop processing: n_tokens = 420, truncated = 0
34.15.001.039 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.426 (> 0.100 thold), f_keep = 0.274
34.15.013.810 I slot launch_slot_: id  3 | task 18751 | processing task, is_child = 0
34.24.093.968 I slot print_timing: id  3 | task 18751 | n_gen =    100, tg =  15.28 t/s, tg_3s =  15.44 t/s
34.26.841.528 I slot print_timing: id  3 | task 18751 | prompt eval time =    2602.03 ms /    76 tokens (   34.24 ms per token,    29.21 tokens per second)
34.26.841.540 I slot print_timing: id  3 | task 18751 |        eval time =    9225.63 ms /   142 tokens (   65.43 ms per token,    15.28 tokens per second)
34.26.841.541 I slot print_timing: id  3 | task 18751 |       total time =   11827.65 ms /   218 tokens
34.26.841.542 I slot print_timing: id  3 | task 18751 |    graphs reused =      18328
34.26.841.608 I slot      release: id  3 | task 18751 | stop processing: n_tokens = 411, truncated = 0
34.26.850.583 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.283 (> 0.100 thold), f_keep = 0.280
34.26.862.168 I slot launch_slot_: id  3 | task 18894 | processing task, is_child = 0
34.37.520.334 I slot print_timing: id  3 | task 18894 | prompt eval time =    5486.27 ms /   166 tokens (   33.05 ms per token,    30.26 tokens per second)
34.37.520.343 I slot print_timing: id  3 | task 18894 |        eval time =    5171.82 ms /    79 tokens (   66.31 ms per token,    15.08 tokens per second)
34.37.520.344 I slot print_timing: id  3 | task 18894 |       total time =   10658.10 ms /   245 tokens
34.37.520.345 I slot print_timing: id  3 | task 18894 |    graphs reused =      18405
34.37.524.321 I slot      release: id  3 | task 18894 | stop processing: n_tokens = 485, truncated = 0
34.37.529.179 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.398 (> 0.100 thold), f_keep = 0.237
34.37.544.748 I slot launch_slot_: id  3 | task 18974 | processing task, is_child = 0
34.47.123.454 I slot print_timing: id  3 | task 18974 | n_gen =    100, tg =  15.05 t/s, tg_3s =  15.21 t/s
34.48.727.140 I slot print_timing: id  3 | task 18974 | prompt eval time =    3002.10 ms /    89 tokens (   33.73 ms per token,    29.65 tokens per second)
34.48.727.155 I slot print_timing: id  3 | task 18974 |        eval time =    8180.25 ms /   124 tokens (   66.51 ms per token,    15.04 tokens per second)
34.48.727.156 I slot print_timing: id  3 | task 18974 |       total time =   11182.34 ms /   213 tokens
34.48.727.158 I slot print_timing: id  3 | task 18974 |    graphs reused =      18527
34.48.727.227 I slot      release: id  3 | task 18974 | stop processing: n_tokens = 412, truncated = 0
34.48.736.176 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.313 (> 0.100 thold), f_keep = 0.279
34.48.747.902 I slot launch_slot_: id  3 | task 19099 | processing task, is_child = 0
34.59.691.571 I slot print_timing: id  3 | task 19099 | n_gen =    100, tg =  14.87 t/s, tg_3s =  15.02 t/s
35.00.025.892 I slot print_timing: id  3 | task 19099 | prompt eval time =    4285.73 ms /   127 tokens (   33.75 ms per token,    29.63 tokens per second)
35.00.025.899 I slot print_timing: id  3 | task 19099 |        eval time =    6992.21 ms /   105 tokens (   67.23 ms per token,    14.87 tokens per second)
35.00.025.901 I slot print_timing: id  3 | task 19099 |       total time =   11277.94 ms /   232 tokens
35.00.025.902 I slot print_timing: id  3 | task 19099 |    graphs reused =      18630
35.00.029.318 I slot      release: id  3 | task 19099 | stop processing: n_tokens = 471, truncated = 0
35.00.034.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.686 (> 0.100 thold), f_keep = 0.510
35.00.035.137 I slot launch_slot_: id  3 | task 19205 | processing task, is_child = 0
35.10.154.969 I slot print_timing: id  3 | task 19205 | prompt eval time =    3718.80 ms /   110 tokens (   33.81 ms per token,    29.58 tokens per second)
35.10.154.992 I slot print_timing: id  3 | task 19205 |        eval time =    6401.00 ms /    97 tokens (   66.68 ms per token,    15.00 tokens per second)
35.10.154.993 I slot print_timing: id  3 | task 19205 |       total time =   10119.80 ms /   207 tokens
35.10.154.994 I slot print_timing: id  3 | task 19205 |    graphs reused =      18725
35.10.155.061 I slot      release: id  3 | task 19205 | stop processing: n_tokens = 446, truncated = 0
35.10.163.907 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.442 (> 0.100 thold), f_keep = 0.258
35.10.176.526 I slot launch_slot_: id  3 | task 19303 | processing task, is_child = 0
35.18.937.092 I slot print_timing: id  3 | task 19303 | n_gen =    100, tg =  15.15 t/s, tg_3s =  15.30 t/s
35.21.942.221 I slot print_timing: id  3 | task 19303 | n_gen =    145, tg =  15.09 t/s, tg_3s =  14.97 t/s
35.22.471.609 I slot print_timing: id  3 | task 19303 | prompt eval time =    2225.77 ms /    66 tokens (   33.72 ms per token,    29.65 tokens per second)
35.22.471.671 I slot print_timing: id  3 | task 19303 |        eval time =   10069.22 ms /   153 tokens (   66.24 ms per token,    15.10 tokens per second)
35.22.471.698 I slot print_timing: id  3 | task 19303 |       total time =   12294.99 ms /   219 tokens
35.22.471.724 I slot print_timing: id  3 | task 19303 |    graphs reused =      18876
35.22.472.902 I slot      release: id  3 | task 19303 | stop processing: n_tokens = 412, truncated = 0
35.22.480.710 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.347 (> 0.100 thold), f_keep = 0.279
35.22.492.148 I slot launch_slot_: id  3 | task 19457 | processing task, is_child = 0
35.31.533.081 I slot print_timing: id  3 | task 19457 | prompt eval time =    3027.14 ms /    89 tokens (   34.01 ms per token,    29.40 tokens per second)
35.31.533.140 I slot print_timing: id  3 | task 19457 |        eval time =    6013.70 ms /    92 tokens (   66.08 ms per token,    15.13 tokens per second)
35.31.533.170 I slot print_timing: id  3 | task 19457 |       total time =    9040.84 ms /   181 tokens
35.31.533.196 I slot print_timing: id  3 | task 19457 |    graphs reused =      18966
35.31.537.314 I slot      release: id  3 | task 19457 | stop processing: n_tokens = 422, truncated = 0
35.31.542.349 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.680 (> 0.100 thold), f_keep = 0.569
35.31.542.523 I slot launch_slot_: id  3 | task 19550 | processing task, is_child = 0
35.39.596.452 I slot print_timing: id  3 | task 19550 | prompt eval time =    3717.35 ms /   113 tokens (   32.90 ms per token,    30.40 tokens per second)
35.39.596.467 I slot print_timing: id  3 | task 19550 |        eval time =    4336.55 ms /    64 tokens (   68.83 ms per token,    14.53 tokens per second)
35.39.596.468 I slot print_timing: id  3 | task 19550 |       total time =    8053.89 ms /   177 tokens
35.39.596.469 I slot print_timing: id  3 | task 19550 |    graphs reused =      19028
35.39.596.540 I slot      release: id  3 | task 19550 | stop processing: n_tokens = 416, truncated = 0
35.39.605.542 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.625 (> 0.100 thold), f_keep = 0.577
35.39.605.737 I slot launch_slot_: id  3 | task 19615 | processing task, is_child = 0
35.49.482.067 I slot print_timing: id  3 | task 19615 | prompt eval time =    4794.48 ms /   144 tokens (   33.30 ms per token,    30.03 tokens per second)
35.49.482.077 I slot print_timing: id  3 | task 19615 |        eval time =    5081.78 ms /    77 tokens (   66.87 ms per token,    14.96 tokens per second)
35.49.482.078 I slot print_timing: id  3 | task 19615 |       total time =    9876.27 ms /   221 tokens
35.49.482.079 I slot print_timing: id  3 | task 19615 |    graphs reused =      19103
35.49.486.317 I slot      release: id  3 | task 19615 | stop processing: n_tokens = 460, truncated = 0
35.49.491.188 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.583 (> 0.100 thold), f_keep = 0.522
35.49.491.398 I slot launch_slot_: id  3 | task 19693 | processing task, is_child = 0
35.59.573.941 I slot print_timing: id  3 | task 19693 | prompt eval time =    5737.32 ms /   172 tokens (   33.36 ms per token,    29.98 tokens per second)
35.59.573.950 I slot print_timing: id  3 | task 19693 |        eval time =    4345.19 ms /    66 tokens (   66.85 ms per token,    14.96 tokens per second)
35.59.573.951 I slot print_timing: id  3 | task 19693 |       total time =   10082.50 ms /   238 tokens
35.59.573.953 I slot print_timing: id  3 | task 19693 |    graphs reused =      19167
35.59.574.033 I slot      release: id  3 | task 19693 | stop processing: n_tokens = 477, truncated = 0
35.59.582.937 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.357 (> 0.100 thold), f_keep = 0.241
35.59.596.191 I slot launch_slot_: id  3 | task 19760 | processing task, is_child = 0
36.10.493.001 I slot print_timing: id  3 | task 19760 | n_gen =    100, tg =  14.70 t/s, tg_3s =  14.85 t/s
36.11.030.848 I slot print_timing: id  3 | task 19760 | prompt eval time =    4163.58 ms /   128 tokens (   32.53 ms per token,    30.74 tokens per second)
36.11.030.855 I slot print_timing: id  3 | task 19760 |        eval time =    7271.03 ms /   108 tokens (   67.95 ms per token,    14.72 tokens per second)
36.11.030.856 I slot print_timing: id  3 | task 19760 |       total time =   11434.61 ms /   236 tokens
36.11.030.858 I slot print_timing: id  3 | task 19760 |    graphs reused =      19273
36.11.030.930 I slot      release: id  3 | task 19760 | stop processing: n_tokens = 429, truncated = 0
36.11.039.945 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.306 (> 0.100 thold), f_keep = 0.268
36.11.052.963 I slot launch_slot_: id  3 | task 19869 | processing task, is_child = 0
36.22.227.772 I slot print_timing: id  3 | task 19869 | n_gen =    100, tg =  14.94 t/s, tg_3s =  15.09 t/s
36.22.295.497 I slot print_timing: id  3 | task 19869 | prompt eval time =    4546.56 ms /   135 tokens (   33.68 ms per token,    29.69 tokens per second)
36.22.295.510 I slot print_timing: id  3 | task 19869 |        eval time =    6695.88 ms /   101 tokens (   66.96 ms per token,    14.93 tokens per second)
36.22.295.512 I slot print_timing: id  3 | task 19869 |       total time =   11242.44 ms /   236 tokens
36.22.295.513 I slot print_timing: id  3 | task 19869 |    graphs reused =      19372
36.22.295.584 I slot      release: id  3 | task 19869 | stop processing: n_tokens = 476, truncated = 0
36.22.304.545 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.549 (> 0.100 thold), f_keep = 0.504
36.22.304.727 I slot launch_slot_: id  3 | task 19971 | processing task, is_child = 0
36.35.701.766 I slot print_timing: id  3 | task 19971 | n_gen =    100, tg =  14.46 t/s, tg_3s =  14.60 t/s
36.35.844.491 I slot print_timing: id  3 | task 19971 | prompt eval time =    6548.89 ms /   197 tokens (   33.24 ms per token,    30.08 tokens per second)
36.35.844.509 I slot print_timing: id  3 | task 19971 |        eval time =    6990.82 ms /   102 tokens (   69.22 ms per token,    14.45 tokens per second)
36.35.844.510 I slot print_timing: id  3 | task 19971 |       total time =   13539.71 ms /   299 tokens
